0.616371177568,9999,9999,0.81643886075835,1
1.7998165654462,9999,9999,2.0497770788352,1
1.0499481399675,9999,9999,1.281628490573,1
0.9329802441498,9999,9999,1.1664173925838,1
1.8673292624571,9999,1.5671828341292,9999,0
0.54918207119772,9999,9999,0.74956564727654,1
0.18315886048185,9999,9999,0.36589691057816,0
0.36611073699351,9999,9999,9999,1
0.44999683537026,9999,0.28226711880052,9999,0
9999,0.94914609133957,0.59981274508209,9999,0
9999,0.44970717185242,0.48368048289376,9999,1
0,9999,9999,0.16656935188803,0
0.5994566528243,9999,9999,0.81699509453574,1
9999,1.016184663913,1.4983350049806,9999,0
0.31739053085403,9999,9999,0.51628501977575,1
0.93349399774888,9999,9999,9999,1
9999,1.2151147905734,0.51733134370079,9999,0
9999,0.73306166924885,0.48394676805765,9999,0
9999,1.0668401416624,0.43318722812,9999,0
9999,0.249331863728,0.28432070769122,9999,1
0.30001471125797,9999,9999,9999,1
9999,0.33355694824604,0.63384877853787,9999,0
1.2499137566792,9999,1.0325626269077,9999,0
0.48353108950505,9999,9999,9999,1
0.23256986849447,9999,0.23363728996083,9999,1
9999,0.84920961203898,0.73275432941409,9999,1
0.38324279447806,9999,9999,0.58401154320563,1
9999,0.38335655012997,0.53422363049867,9999,1
0.23345140352831,9999,9999,9999,1
9999,0.33364590003475,0.050316206503339,9999,0
9999,0,0.29922127270584,9999,0
9999,0.33328610145327,0.49937106523612,9999,1
0.032610238920824,9999,9999,0.21657422713179,0
0.31702132391001,9999,0.31604228403012,9999,0
0.85050739582766,9999,9999,9999,1
0.33244334027586,9999,0.19986212472577,9999,0
0.25009394107292,9999,9999,9999,1
9999,2.9327113930703,0.73158626698387,9999,0
9999,1.2999377337474,0.79875997785166,9999,1
0.48324313659941,9999,9999,9999,1
9999,0.28334879535942,0.15080692387164,9999,0
9999,0.5173367606385,0.54968670153721,9999,1
0.049739445385057,9999,9999,9999,1
9999,2.9831404999204,0.18435942452743,9999,0
9999,1.0837991422995,0.43380475880804,9999,0
1.0658106387473,9999,0.34979121988727,9999,0
0.18322357860961,9999,9999,9999,1
9999,0.51645123417802,0.53351486720931,9999,1
0.082602569680603,9999,0.065367305314794,9999,0
9999,2.9661298958417,0.2000289093321,9999,0
2.9993941584889,9999,0.36709234279078,9999,1
2.8670105185483,9999,9999,9999,1
0.2174380858487,9999,9999,9999,1
0.43320946606764,9999,9999,0.19953197674477,0
9999,0.56676202374365,0.99878974248713,9999,0
0.7839503603409,9999,9999,0.53249078123008,1
0.35118479790981,9999,9999,0.2832276270583,0
0.25019857346524,9999,9999,0.16640114177426,0
9999,0.24982052836276,1.2326009445987,9999,0
0.25012530227832,9999,9999,0.43328758398275,0
1.9999110482113,9999,1.1499102784364,9999,0
0.18283384433016,9999,9999,0.36662591610366,0
0.049958118532231,9999,9999,0.21721855739634,0
9999,0.48322660069061,1.2828855047919,9999,0
0.35026220820509,9999,9999,0.55094827738503,1
0.36643689355333,9999,9999,0.56764127796305,1
9999,0.60081829943556,1.1348121378142,9999,0
0.81689644928338,9999,9999,0.70057316883322,1
1.9825620281918,9999,1.499201714716,9999,0
0.450809945949,9999,9999,0.23307478393508,0
0.38384036803291,9999,9999,0.58273115063275,1
0.70002719871991,9999,9999,9999,1
9999,0.96646802667783,0.99956607492823,9999,1
0.96687714788641,9999,9999,1.1999747399732,1
9999,0.8825149293607,0.91728994691039,9999,1
0.64936516362832,9999,9999,9999,1
9999,0.9165931578973,0.94901836569625,9999,1
0.68327888837484,9999,9999,9999,1
9999,0.64981391399851,1.0168041903144,9999,0
0.93312963753851,9999,9999,9999,1
9999,1.0672809091775,1.0846096869627,9999,1
0.5330487256233,9999,9999,9999,1
9999,0.85067788675588,0.91759586123408,9999,1
0.18288117124393,9999,9999,0.38533088069562,1
9999,0.85061773025882,0.48360635640347,9999,0
0.3497447482805,9999,9999,9999,1
9999,0.78316433443797,0.81826436813753,9999,1
0.68285465676854,9999,9999,0.89929517111705,1
2.0335279818955,9999,1.783116152219,9999,0
0.54971635213224,9999,9999,0.75038674071038,1
9999,0.68236998356042,0.91552773214789,9999,1
0.8495716914349,9999,9999,1.0832491807578,1
9999,0.8500771770814,1.716733028883,9999,0
0.86565799519667,9999,9999,1.0995031244311,1
0.31599951874705,9999,9999,0.49999999999818,0
0.11680510263977,9999,9999,0.30019974238348,0
9999,0.89994434811342,0.93468002159898,9999,1
0.81726708173665,9999,9999,9999,1
0.49948966762167,9999,9999,0.71650181125187,1
9999,0.41590321133117,1.8323364270673,9999,0
